rid,stable_id,joke,joke_cleaned,word_count,topic,topic_all_nouns,combo_key,combo_freq
46959,10b3e7f4aa68b1b19c0e8a2cce8bc47ebec76019,"What do you call a dog with no legs — You can call him whatever you like, but he's not going to come","what do you call a dog with no legs you can call him whatever you like , but he's not going to come",23,"dog, leg","dog, leg","dog, leg",209
49703,11a7c9dea7101583b8c1a0f42f395fec4638fdd9,Where do you find a dog with no legs. Where you left it.,where do you find a dog with no legs . where you left it .,15,"dog, leg","dog, leg","dog, leg",209
57625,14706c51bb588eb6218a920ebcd791c25335c52d,"What do you call a dog with no legs? It doesn't matter, he won't come.","what do you call a dog with no legs ? it doesn't matter , he won't come .",18,"dog, leg","dog, leg","dog, leg",209
57811,148155ee06c385d1c9bb3d14ac6f241af8fc155b,"What do you call a dog with no legs? Doesn't matter, he won't come anyway.","what do you call a dog with no legs ? doesn't matter , he won't come anyway .",18,"dog, leg","dog, leg","dog, leg",209
58461,14b98ec0b86fb3c8e7a28801eacc1408748f9b81,"How do you call a dog with no legs? You don't call it, you go get it.","how do you call a dog with no legs ? you don't call it , you go get it .",20,"dog, leg","dog, leg","dog, leg",209
58751,14d1e3bab2c0e83c383eddb663706461a2ba5c87,What do you call a dog woth no legs? It doesn't matter what you call him he's not coming,what do you call a dog woth no legs ? it doesn't matter what you call him he's not coming,20,"dog, leg","dog, leg","dog, leg",209
59020,14e6297e75e15874c52b1609f65e8158741c8d64,"What do you call a dog with no legs? Nothing, he won't come anyway.","what do you call a dog with no legs ? nothing , he won't come anyway .",17,"dog, leg","dog, leg","dog, leg",209
63401,16754e595c616326a020794bdd8c950871f51fc2,Where do you find a dog with one leg? Where you left it.,where do you find a dog with one leg ? where you left it .,15,"dog, leg","dog, leg","dog, leg",209
65255,171f30139c6e6cef3d817aeda92828484d5da2f2,"What do you call a dog with no legs? Call him whatever you want, he's not coming.","what do you call a dog with no legs ? call him whatever you want , he's not coming .",20,"dog, leg","dog, leg","dog, leg",209
78660,1bbd24051bbd8dbeda30c149c6a1b1c4f704153b,Where do you find a dog without legs? Right where you left it.,where do you find a dog without legs ? right where you left it .,15,"dog, leg","dog, leg","dog, leg",209
78716,1bc21ade5eb00a4c1e601d697468bf950957e087,What do you call a dog with no legs? It doesn't matter. He won't come anyway.,what do you call a dog with no legs ? it doesn't matter . he won't come anyway .,19,"dog, leg","dog, leg","dog, leg",209
88169,1f1a2e1ea90d12dfc321e3953e3738b5c8a0356e,Where would you find a dog without legs? Where you left it.,where would you find a dog without legs ? where you left it .,14,"dog, leg","dog, leg","dog, leg",209
96025,21e4240b7c5fc5d6319fe1b3dcac02df6b7965aa,"What do you call a dog with no legs? Doesn't matter, its not going to come anyways","what do you call a dog with no legs ? doesn't matter , its not going to come anyways",19,"dog, leg","dog, leg","dog, leg",209
97594,226f9b7f0ab97d645252607008f0455e703f7a9d,What do you call a dog with no legs? It doesn't matter. He isn't coming either way.,what do you call a dog with no legs ? it doesn't matter . he isn't coming either way .,20,"dog, leg","dog, leg","dog, leg",209
97734,227d1d0709efce94d7805a313ced4dfb3759ab97,What do you name a dog with no legs? It doesn't matter. He won't come.,what do you name a dog with no legs ? it doesn't matter . he won't come .,18,"dog, leg","dog, leg","dog, leg",209
99119,22f92cd77b3dfd66769356fab816d27ac02cf6e9,"What do you call a dog with no legs? Call it whatever you want, it still won't come to you","what do you call a dog with no legs ? call it whatever you want , it still won't come to you",22,"dog, leg","dog, leg","dog, leg",209
102227,2413a25336d53d35547e4d1ab71bc704556fb86b,"What do you call a dog with no legs? You don't, you go get it","what do you call a dog with no legs ? you don't , you go get it",17,"dog, leg","dog, leg","dog, leg",209
103433,247e23c8c09c6d14e7bd9b60f3c8f16c8ab6cfd3,"What do you name a dog with no legs? It doesn't really matter, he isn't going to Heel anytime soon.","what do you name a dog with no legs ? it doesn't really matter , he isn't going to heel anytime soon .",23,"dog, leg","dog, leg","dog, leg",209
105962,2569fae09aff2d7cf9dba20b78c2dd45f0c92d7f,What do you call a dog between your legs? A wiener dog.,what do you call a dog between your legs ? a wiener dog .,14,"dog, leg","dog, leg","dog, leg",209
112128,27877a26f05dd59a317ab1c276e38fe9e693e01a,"What do you call a dog with no legs? It doesn't matter, he's not going to come anyway.","what do you call a dog with no legs ? it doesn't matter , he's not going to come anyway .",21,"dog, leg","dog, leg","dog, leg",209
116411,29146a205f4488dd5f91fa2d05f6701ac329a385,What do you call a dog with no legs? It doesn't matter. It won't come to you.,what do you call a dog with no legs ? it doesn't matter . it won't come to you .,20,"dog, leg","dog, leg","dog, leg",209
125380,2c29a952eca6d449993ffb92a5cb8efb1622084f,"What do you call a dog with no legs? It doesn't matter, he's not coming.","what do you call a dog with no legs ? it doesn't matter , he's not coming .",18,"dog, leg","dog, leg","dog, leg",209
126376,2c8499bdb2fcbf13667162557118ca398f3797ce,"What do you call a dog with no legs? Doesn't matter what you call him, he isn't gonna come.","what do you call a dog with no legs ? doesn't matter what you call him , he isn't gonna come .",22,"dog, leg","dog, leg","dog, leg",209
127279,2cd30dd54dedf3d9bbba8171102a177237bc7331,"How do you call a dog with no legs? However you do it, it won't matter.","how do you call a dog with no legs ? however you do it , it won't matter .",19,"dog, leg","dog, leg","dog, leg",209
139452,3129f06c9bbbaa9f027aeaa0ee3e941985c3a1dd,"What do you call a dog with no legs? It doesn't matter, it won't come anyways.","what do you call a dog with no legs ? it doesn't matter , it won't come anyways .",19,"dog, leg","dog, leg","dog, leg",209
141847,32049620285efee534287a186bcf5767709a4aab,What do you call a dog with no legs ? Doesn't matter he's not gonna come anyway,what do you call a dog with no legs ? doesn't matter he's not gonna come anyway,17,"dog, leg","dog, leg","dog, leg",209
148122,34384e82b5d6a1eecdd2f57a6f28cffb59491cfb,Where do you find a dog with no legs Where you left it,where do you find a dog with no legs where you left it,13,"dog, leg","dog, leg","dog, leg",209
148172,343c7200fe536cf1553e3054c4a912e557ed43b2,What do you call a dog with no legs? It doesn't matter; he is not going to come.,what do you call a dog with no legs ? it doesn't matter ; he is not going to come .,21,"dog, leg","dog, leg","dog, leg",209
152474,35c54c76947773c5ea9a7e2cd51f69437be56368,What do you call a dog with no legs? Call it what you want. It still won't come to you.,what do you call a dog with no legs ? call it what you want . it still won't come to you .,23,"dog, leg","dog, leg","dog, leg",209
154557,367bfe09aa5ab901979598463200f51fb955a7d5,What do you call a dog with no legs? It doesn't matter it's not gonna come anyway,what do you call a dog with no legs ? it doesn't matter it's not gonna come anyway,18,"dog, leg","dog, leg","dog, leg",209
154876,3698188171392740ea8a5b2b40ed5aba8ef1f694,What do you call a dog with no legs. Whatever you want — He ain't gonna come,what do you call a dog with no legs . whatever you want he ain't gonna come,17,"dog, leg","dog, leg","dog, leg",209
155905,36f362669628ab3812f121e443d788c6d6ef69db,"What do you call a dog with no legs? Doesn't matter, it won't come to you anyways","what do you call a dog with no legs ? doesn't matter , it won't come to you anyways",19,"dog, leg","dog, leg","dog, leg",209
156549,372c3ed2cb724c987b3337f17386ac1c2f4b26f6,"What do you call a dog with no legs? It doesn't matter what you call it, it will never come.","what do you call a dog with no legs ? it doesn't matter what you call it , it will never come .",23,"dog, leg","dog, leg","dog, leg",209
157810,379e6608e09b30af9ef37b659179bc231f3152e5,Dog with no legs Where do you find a dog with no legs? Right where you left him.,dog with no legs where do you find a dog with no legs ? right where you left him .,20,"dog, leg","dog, leg","dog, leg",209
160432,3892f9ea6820c804b883b160c2e016df33041b3c,Where do you find a dog with no legs? Right where you left him! I'll leave.,where do you find a dog with no legs ? right where you left him ! i'll leave .,19,"dog, leg","dog, leg","dog, leg",209
161696,39014d1727f08b77cecc45728aad92291f83ff04,What do you call a dog with no legs? Doesn't matter. It won't come to you anyways.,what do you call a dog with no legs ? doesn't matter . it won't come to you anyways .,20,"dog, leg","dog, leg","dog, leg",209
162744,3962851bc5607ffa329a272b953b3c8408278f28,Where do you find a dog with no legs? right where you left it...,where do you find a dog with no legs ? right where you left it ...,16,"dog, leg","dog, leg","dog, leg",209
166120,3a962a02307770b333a01e92b504238b4f03728f,"What do you call a dog with no legs? It doesn't matter, he won't come to you anyway.","what do you call a dog with no legs ? it doesn't matter , he won't come to you anyway .",21,"dog, leg","dog, leg","dog, leg",209
166571,3abd6c3041d50b0834af96e39972b5121afc74f1,What do you call a dog with no legs? Doesn't matter he ain't commin,what do you call a dog with no legs ? doesn't matter he ain't commin,15,"dog, leg","dog, leg","dog, leg",209
176474,3e3c78c5f66617ed164ca59baf026e99db023b9f,What has 2 legs and bleeds constantly? Half a dog.,what has 2 legs and bleeds constantly ? half a dog .,12,"leg, dog","leg, dog","dog, leg",209
176594,3e45c50f3e68da158e7fbfe65abf399fe94fc8f9,Where do you find a no leg dog? Where you left it.,where do you find a no leg dog ? where you left it .,14,"leg, dog","leg, dog","dog, leg",209
184515,410b05c76c3e58cd3da07e5aa62cefe8eb56fc3d,"What do you call a dog with no legs? It doesn't matter, it's not going to come.","what do you call a dog with no legs ? it doesn't matter , it's not going to come .",20,"dog, leg","dog, leg","dog, leg",209
187107,41f264787db1114827927df5a0fdf1968b732a14,What do you call a dog with no legs? Doesn't matter. It can't come to you anyway.,what do you call a dog with no legs ? doesn't matter . it can't come to you anyway .,20,"dog, leg","dog, leg","dog, leg",209
189756,42e4903e2d05567b1c661d6d5c34e02f97fd4eb8,Where do you find a dog with no legs? Wherever you left him.,where do you find a dog with no legs ? wherever you left him .,15,"dog, leg","dog, leg","dog, leg",209
195215,44d1d270be48cdcad95f9ac209d0bea7968964da,What do you call a dog with no legs ? It doesn't matter what you call him he still won't come !,what do you call a dog with no legs ? it doesn't matter what you call him he still won't come !,22,"dog, leg","dog, leg","dog, leg",209
198686,460aa373e1a8f83aa99d27f925e882587ff9119d,"What do you call a dog with no legs? Don't bother, he's not coming.","what do you call a dog with no legs ? don't bother , he's not coming .",17,"dog, leg","dog, leg","dog, leg",209
200398,46a5ecaa57b775ee00f5bd154ab8ccfb0f9f585a,How do you stop a dog from humping your leg? Pick him up and suck him off.,how do you stop a dog from humping your leg ? pick him up and suck him off .,19,"dog, leg","dog, leg","dog, leg",209
201536,470d325097d1ebe1a45420a614bdf60c4ad08a42,"What do you call a dog with no legs? Doesn't matter what you call it, it's not coming anyways.","what do you call a dog with no legs ? doesn't matter what you call it , it's not coming anyways .",22,"dog, leg","dog, leg","dog, leg",209
208013,495f32c5021f2c081da2105eec87b9f7c2df6dd5,What do you call a dog with two legs? It doesn't matter; it's not going to come.,what do you call a dog with two legs ? it doesn't matter ; it's not going to come .,20,"dog, leg","dog, leg","dog, leg",209
212182,4ad3bd1321547cae5c3aa22dffeaa12e8c113e94,Where can you find a dog with no legs? Right where you left him.,where can you find a dog with no legs ? right where you left him .,16,"dog, leg","dog, leg","dog, leg",209
214765,4baee5489faeebc41b6a30ccb03f8d1e4334081f,"What do you call a dog with no legs? It doesn't matter what you call him, he won't come.","what do you call a dog with no legs ? it doesn't matter what you call him , he won't come .",22,"dog, leg","dog, leg","dog, leg",209
217653,4cb50d2a07786dc5581f5789614ea4c6e2015a38,"what do you call a dog with no legs? Doesn't matter, it's not going to come to you.","what do you call a dog with no legs ? doesn't matter , it's not going to come to you .",21,"dog, leg","dog, leg","dog, leg",209
221974,4e39eaad6a142717b7986796b5850016d7396bb2,"What do you call a dog with no legs? It doesnt matter what you call him, he isn't coming.","what do you call a dog with no legs ? it doesnt matter what you call him , he isn't coming .",22,"dog, leg","dog, leg","dog, leg",209
